,smiles
4823,CC(C)(C)C(C)(C1CC23CCC1(C4C25CCN(C3CC6=C5C(=C(C=C6)OC7C(C(C(C(O7)C(=O)O)O)O)O)O4)CC8CC8)OC)O
4824,CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3
4825,CC1=CC2=C(NC3=CC=CC=C3N=C2S1)N4CCN(CC4)C
4826,CCCC(CCC)C(=O)O
4827,CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O
4828,CC12CCC3C(C1CCC2OC4C(C(C(C(O4)C(=O)O)O)O)O)CCC5=CC(=O)CCC35C
4829,C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O
4830,C1=CC(=C(C=C1Cl)Cl)C(CN2C=CN=C2)OCC3=C(SC=C3)Cl
4831,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N
4832,C[N+]1(CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)C5C(C(C(C(O5)C(=O)[O-])O)O)O
4833,CCN(CC)CCNC1=CC2=NC(=O)NC2=C3C1=NC4=CC(=O)C=CC4=C3
4834,CN1CCC(=C2C3=C(CCC4=CC=CC=C42)SC=C3)CC1
4835,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl
4836,CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(CC4)O
4837,CC(C)(C)C(C)(C1CC23CCC1(C4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)O
4838,CC12CCC(CC1CCC3C2CCC4(C3(CCC4C5=CC(=O)OC5)O)C)O
4839,CCN(CC)C(=O)C(=CC1=CC(=C(C(=C1)O)O)[N+](=O)[O-])C#N
4840,COC1=C(C=C2C(=C1)C=CC(=O)O2)OC3C(C(C(C(O3)C(=O)O)O)O)O
4841,C1=CC=C(C=C1)C=CC(=O)C2=CC=CC=C2O
4842,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C
4843,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=C(C(=CC=C3)O)OC2=O)O
4844,C1=CC=C(C=C1)N2C(=O)C(C(=O)N2C3=CC=CC=C3)CCS(=O)C4=CC=CC=C4
4845,CN(CCCC(C1=CN=CC=C1)OC2C(C(C(C(O2)C(=O)O)O)O)O)N=O
4846,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2
4847,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O
4848,CN(CCCC(C1=C[N+](=CC=C1)C2C(C(C(C(O2)C(=O)[O-])O)O)O)O)N=O
4849,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F
4850,C1=CC(=CC=C1CSC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl
4851,COC1=C2C(=CC(=C1N3CC4CCCNC4C3)F)C(=O)C(=CN2C5CC5)C(=O)O
4852,C1=CC(=C(C=C1N=[N+]=[N-])O)C(=O)O
4853,C1=CC(=CC(=C1)NC2=C(C=CC=N2)C(=O)O)C(F)(F)F
4854,CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O
4855,C1C2C(C3=C(O1)C=C(C=C3)O)OC4=CC5=C(C=C24)OCO5
4856,C1=C2C(=CC(=C1O)O)OC3=C(C2=O)C(=C(C(=C3)O)C4C(C(C(C(O4)CO)O)O)O)O
4857,COC1=CC2=C(C=C1)C3COC4=C(C3O2)C=CC(=C4)O
4858,COC1=CC(=C2C(=C1)OC(=C(C2=O)O)C3=CC=C(C=C3)O)O
4859,C1=CC(=C(C=C1C=C2C(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O)O
4860,C1=CC(=C(C=C1C=C2C(=O)C3=C(C=C(C=C3O2)O)O)O)O
4861,CC1C2C(CC3C2(CCC4C3CC=C5C4(CCC(C5)OC6C(C(C(C(O6)CO)OC7C(C(C(C(O7)CO)O)OC8C(C(C(C(O8)CO)O)O)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)OC11CCC(O1)(C)COC1C(C(C(C(O1)CO)O)O)O
4862,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)O)C)C)C)NC1
4863,C1CC2CCC3C4CCC(CC4CCC3C2C1)OC5C(C(C(C(O5)CO)O)O)O
4864,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)O)C)C)C)NC1
4865,CC(C)CCCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)CO)C
4866,C1=CC=C(C(=C1)C=CC(=O)C2(C(C(C(C(O2)CO)O)O)O)O)O
4867,C1=CC(=CC=C1C=CC(=O)O)Cl
4868,C1=CN=CC=C1C=CC(=O)O
4869,COC1=C(C=C(C=C1)C=CC(=O)C2(C(C(C(C(O2)CO)O)O)O)O)O
4870,C1=CC=C(C=C1)C(=O)OC2C(C(C(C(O2)CO)O)O)O
4871,COC1=CC=C(C=C1)C=CC(=O)C2(C(C(C(C(O2)CO)O)O)O)O
4872,COC1=CC(=CC(=C1O)OC)C=CC(=O)OC
4873,COC1=C(C=C(C=C1)C=CC(=O)C2(C(C(C(C(O2)CO)O)O)O)O)OC
4874,C1=C(C=C(C(=C1Cl)O)Cl)C(=O)O
4875,COC1=CC=CC(=C1OC)CO
4876,COC1=CC(=C(C=C1)OC)CO
4877,C1=CC=C(C=C1)CCCC(=O)O
4878,C1=C(C(=CC(=C1Cl)Cl)Cl)OCC(=O)O
4879,C1=CC=C(C=C1)COC2C(C(C(C(O2)CO)O)O)O
4880,C1=CC(=CC=C1C(C#N)O)O
4881,C1=CC(=CC=C1C(C#N)OC2C(C(C(C(O2)CO)O)O)O)O
4882,C1=CC(=C(C=C1C(C#N)O)O)O
4883,C1=CC=C(C=C1)C(C(=O)N)O
4884,C1=CC=C(C=C1)C(C#N)OC2C(C(C(C(O2)CO)O)O)O
4885,CCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1C(C(C(C(O1)CO)OC2C(C(C(C(O2)CO)O)O)O)O)O)C(C=CCCCCCCCCCCCCC)O
4886,CC(=O)NC1C(C(C(OC1OC2C(C(OC(C2O)O)CO)O)CO)OC3C(C(C(C(O3)CO)O)O)O)O
4887,CCCCCCCCCCCCCC=CC(C(COC1C(C(C(C(O1)CO)OC2C(C(C(C(O2)CO)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)CO)O)OC5(CC(C(C(O5)C(C(CO)O)O)NC(=O)C)O)C(=O)O)O)O)NC(=O)C)O)O)O)O)NC(=O)C)O
4888,C(C1C2C(C(C(O1)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(C(C7O)O)OC8C(OC(C(C8O)O)OC9C(OC(O2)C(C9O)O)CO)CO)CO)CO)CO)CO)CO)O)O)O
4889,CC(C(C(C(C=O)O)O)O)O
4890,CC1C(C(C(C(O1)CO)OC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)OC)O)O)OC4C(C(C(C(O4)CO)OC)O)O)O)O)O)O
4891,C1=CC(=CC=C1C(=O)C(C(C(C(CO)O)O)O)O)[N+](=O)[O-]
4892,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)(C)C(=O)OC7C(C(C(C(O7)CO)O)O)O
4893,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)OC)O)O)O)O)O)O
4894,C(C1C(C(C(C(O1)OC2=C(C(OC2=O)C(CO)O)O)O)O)O)O
4895,C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OC(C(CO)O)C(C(C=O)O)O)O)O)O)O)O)O)O
4896,C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O
4897,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC(C(CO)O)C(C(CO)O)O)CO)CO)CO)CO)O)O)O)O
4898,C1=COC(C(C1O)O)CO
4899,C(C1C(C(C(C(O1)F)F)O)O)O
4900,C1=CC=C2C(=C1)C=CC=C2OC3C(C(C(C(O3)CO)O)O)O
4901,CC1=C(C=CC(=C1)O)Cl
4902,C1=CC(=CC=C1O)S
4903,C1=CC=C(C=C1)COC2=CC=C(C=C2)O
4904,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)OC5C(C(C(C(O5)CO)O)O)O)O)O
4905,C1=CC=C2C(=C1)C=C(C(=O)O2)O
4906,C(C1C(C(C(C(O1)OC(C(CO)O)C(C(C=O)O)O)O)O)O)O.C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O
4907,C(C1C(C(C(C(O1)OCC2C3C(C(C(O2)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(C(C7O)O)OC8C(OC(C(C8O)O)OC9C(OC(O3)C(C9O)O)CO)CO)CO)CO)CO)CO)O)O)O)O)O)O
4908,CCC1C(C=CC(=O)C(CC(C(C(C(=O)O1)C)OC2C(C(C(C(O2)C)O)O)O)C)C)C
4909,CCC1C(C=CC(=O)C(CC(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)O)C)C)C
4910,CCC1C(C=CC(=O)C(CC(C(C(C(=O)C(C(=O)O1)C)C)OC2C(C(CC(O2)C)N(C)C)O)C)C)C
4911,CCC1C(C=CC(=O)C(CC(C(C(C(=O)C(C(=O)O1)C)C)O)C)C)C
4912,CC1C(C(CC(O1)OP(=O)(O)OP(=O)(O)OCC2C(CC(O2)N3C=C(C(=O)NC3=O)C)O)O)O
4913,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)O)C)O)(C)O)C)C)O)C
4914,CC1CC(C(C(O1)OP(=O)(O)OP(=O)(O)OCC2C(CC(O2)N3C=C(C(=O)NC3=O)C)O)O)N(C)C
4915,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)O)C)O)(C)O)C)C)O)C
4916,CC1C(C(CC(O1)OP(=O)(O)OP(=O)(O)OCC2C(CC(O2)N3C=C(C(=O)NC3=O)C)O)(C)O)O
4917,CC(=O)NC1C(C(C(OC1OC(C(C=O)NC(=O)C)C(C(CO)OC2C(C(C(C(O2)CO)O)O)O)OC3C(C(C(C(O3)CO)O)O)O)CO)O)O
4918,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C([O+]=C4C=C(C=C(C4=C3)OC5C(C(C(C(O5)CO)O)O)O)O)C6=CC=C(C=C6)O)O)O)O)O)O)O
4919,C1=CC(=C(C=C1C2=C(C=C3C(=CC(=CC3=O)OC4C(C(C(C(O4)CO)O)O)O)O2)OC5C(C(C(C(O5)CO)O)O)O)O)O
4920,COC1=CC(=CC(=C1O)O)C2=C(C=C3C(=CC(=CC3=[O+]2)O)OC4C(C(C(C(O4)CO)O)O)O)OC5C(C(C(C(O5)CO)O)O)O
4921,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C([O+]=C4C=C(C=C(C4=C3)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O
4922,C1C(C(C(OC1O)CO)O)O
4923,C(C1C(C(C(C(O1)OC(C(C=O)O)C(C(C(=O)O)O)O)O)O)O)O
4924,CC(C)C1=CC=C(C(=O)C=C1)O
4925,CC1=CC(=O)OC2=C1C=CC(=C2)OC3C(C(C(C(O3)CO)O)O)O
4926,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(CO8)OC9C(C(C(CO9)O)O)O)O)O)O)O)O)C
4927,CC1=CC(=O)OC2=C1C=CC(=C2)OC3C(C(C(CO3)O)O)O
4928,CC1C(C(C(C(O1)OC2C(C(OC(C2OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)COC5C(C(C(C(O5)CO)O)O)O)O)O)OC6C(C(C(CO6)O)O)O)O)NC(=O)C)CO)O)NC(=O)C)O)O)O
4929,CC(=O)NC(C=O)C(C(C(CO)O)O)O
4930,CC(=O)NC1C(C(C(OC1OC2C(C(OC(C2O)OC(C(CO)O)C(C(C=O)O)O)CO)O)CO)O)O
4931,C1C(C(C(C(O1)OC2=CC=C(C=C2)[N+](=O)[O-])O)O)O
4932,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC4C(C(C(C(O4)CO)O)O)O
4933,CC(=O)NC1C(C(C(OC1OC2=CC=C(C=C2)[N+](=O)[O-])CO)O)O
4934,C1=CC(=CC=C1[N+](=O)[O-])OC2C(C(C(C(O2)CO)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)CO)OC5C(C(C(C(O5)CO)OC6C(C(C(C(O6)CO)OC7C(C(C(C(O7)CO)O)O)O)O)O)O)O)O)O)O)O)O)O
4935,C1C(C(C(C(O1)OP(=O)(O)O)O)O)O
4936,CCOC1C(C(C(C(O1)CO)O)O)O
4937,CCCCOC1C(C(C(C(O1)CO)O)O)O
4938,CCCOC1C(C(C(C(O1)CO)O)O)O
4939,CC(C)(C)OC(=O)NC(CO)C(=O)OC
4940,C(CCCCl)CCO
4941,COC1C(C(C(C(C1O)OC2C(C(C(C(O2)CO)O)O)O)O)O)O
4942,COC1C(C(C(C(O1)COC2C(C(C(C(O2)CO)O)O)O)O)OC3C(C(C(C(O3)CO)O)O)O)O
4943,COC1C(C(C(C(O1)COC2C(C(C(CO2)O)O)O)O)OC3C(C(C(C(O3)CO)O)O)O)O
4944,CC(=O)NC(C=O)C(C(C(COC1C(C(C(C(O1)CO)O)O)O)O)O)O
4945,CC(=O)NC1C(C(C(OC1OC(C(CO)O)C(C(C=O)NC(=O)C)O)CO)O)O
4946,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3C(C(OC(C3O)CO)OC4C(C(OC(C4O)OC5C(OC(C(C5O)O)O)CO)CO)O)NC(=O)C)CO)O)O)O)O)O
4947,CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)OC3CC(C(C(C3O)O)OC4C(C(C(C(O4)CO)O)O)O)CO
4948,CC(=O)NC1C(C(C(OC1OC2=CC=CC=C2)CO)O)OC3C(C(C(C(O3)CO)O)O)O
4949,CC1C(=O)C(=C(O1)C)O
4950,CC(=O)OC1C(C(C(C(O1)CO)O)O)O
4951,CCC1=C(C(=O)C(O1)C)O
4952,CCC1C(=O)C(=C(O1)C)O
4953,C(C1C(C(C(O1)(CO)O)O)O)O
4954,C1=C(OC=C(C1=O)O)CO
4955,CC(C)(C)OCC(CO)O
4956,C1(=C(C(=C(C(=C1F)F)F)F)F)O
4957,COCC(CO)O
4958,C=CCOCC(CO)O
4959,CCOCC(CO)O
4960,C1=CC(=CC(=C1)[N+](=O)[O-])NC2C(C(C(C(O2)CO)O)O)O
4961,C1=C(C=C(C(=C1Cl)Cl)C(=O)O)N
4962,C1=CC=C(C=C1)NC2C(C(C(C(O2)CO)O)O)O
4963,C1=C(C=C(C(=C1NC2C(C(C(C(O2)CO)O)O)O)Cl)C(=O)O)Cl
4964,C1=CC(=C(C=C1NC2C(C(C(C(O2)CO)O)O)O)Cl)Cl
4965,C1=CC(=CC=C1NC2C(C(C(C(O2)CO)O)O)O)Cl
4966,C1=CC(=CC=C1NC2C(C(C(C(O2)CO)O)O)O)Br
4967,C1=CC(=C(C=C1Br)NC2C(C(C(C(O2)CO)O)O)O)Br
4968,CCCCCCCCCCCCCCCC(C(C(C1(C(C(C(C(O1)CO)O)O)O)O)O)N)O
4969,CCCCCCCCCCCCCC=CC(C(COC1C(C(C(C(O1)CO)O)O)O)N)O
4970,CCCCCCCCCCCCCC=CC(C(C(C1C(C(C(C(O1)CO)O)O)O)O)NC(=O)CCCCCCC)O
4971,C1=CC(=C2C(=C1)OC(=CC2=O)C3=CC=C(C=C3)O)O
4972,CCC(C)(C#N)O
4973,CC1=CCC(CC1)C(C)(C)O
4974,CC(C)(C#N)O
4975,C1=CC=C(C=C1)C(C#N)O
4976,COC1=C(C=CC(=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)O
4977,C1=CC2=C(C=C1O)OC3=C2C(=O)OC4=C3C=CC(=C4)O
4978,COC1=CC(=C2C(=C1)OC(=CC2=O)C3=CC(=C(C=C3)O)O)O
4979,C1=CC2=C(C=CC(=O)O2)C=C1O
4980,COC1=CC=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O
4981,C1=CC(=C(C(=C1)[N+](=O)[O-])O)[N+](=O)[O-]
4982,C1=CC2=C(C=C1O)OC3=C2C(=O)OC4=C3C=CC(=C4)OC5C(C(C(C(O5)CO)O)O)O
4983,C1C(C(OC1N2C=NC3=CN=CN=C32)CO)O
4984,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)CF)O)O
4985,C1=NC2=C(N1C3C(C(C(O3)CO)O)O)N=C(NC2=O)N
4986,C12=NNN=C1N=C(N=C2N)N
4987,C1C(C(OC1N2C=NC3=C2N=CNC3=O)CO)O
4988,CN1C=NC2=C1C(=O)NC(=N2)N
4989,C12=NNNC1=NC(=NC2=O)N
4990,C1=CN2C(=N1)NC(=NC2=O)N
4991,CN1C=[N+](C2=C1C(=NC(=N2)N)[O-])C3C(C(C(O3)CO)O)O
4992,C1C(C(OC1N2C=NC3=C2N=C(N=C3N)F)CO)O
4993,C1=NC2=C(N1C3C(C(C(O3)CO)O)O)NC(=NC2=S)N
4994,C1CC(OC1CO)N2C=NC3=C2N=CNC3=O
4995,CN1CN(C2=C1C(=NC=N2)N)C3C(C(C(O3)CO)O)O
4996,CC(CCNC1=NC=NC2=C1N=CN2C3C(C(C(O3)CO)O)O)CO
4997,CN1C=[N+](C2=C1C(=O)N=CN2)C3C(C(C(O3)CO)O)O
4998,C1=CC=NC(=C1)C2=NC3=NC=NC=C3N2
4999,C(C1C(C(C(O1)OP(=O)(O)O)O)O)O
5000,C1=CSC(=C1)C2=C3C(=NC=N2)N=CN3
5001,C1=NC2=C(N1C3C(C(C(O3)CO)O)O)N=C(N=C2N)Cl
5002,CN1C=[N+](C2=C1C(=NC(=N2)N)[S-])C3C(C(C(O3)CO)O)O
5003,CN1C(=O)C2=C(N=CN2)N=C1N
5004,C1=NC2=C(N1C3C(C(C(O3)CO)O)O)N=C(N=C2N)F
5005,C1CC1C2=C3C(=NC=N2)N=CN3
5006,CC1=NC2=C(N1)C(=O)N=C(N2)N
5007,CN1C=NC2=C1C(=NC=N2)N
5008,C1=CC(=CC=C1[N+](=O)[O-])OC2C(C(C(O2)CO)O)O
5009,C1=NNC(=N1)C(=O)N
5010,C1=NC(=O)C2=NNNC2=N1
5011,CN1C2=C(C(=O)N=C1N)N=CN2C3C(C(C(O3)CO)O)O
5012,C1=NC(=O)C2=C(N1)N(C=N2)C3C(C(C(O3)CO)O)N
5013,C1=NC2=C(N1)C(=NC(=N2)Cl)N
5014,CC(C)N1C=NC2=C1C(=O)N=C(N2)N
5015,CN1C=NC2=C1C(=S)N=C(N2)N
5016,CCN1C=NC2=C1C(=O)N=C(N2)N
5017,CCCCN1C=NC2=C1C(=O)N=C(N2)N
5018,C(C1C(C(C(O1)N2C3=C(C(=O)NC(=N3)N)N=C2N)O)O)O
5019,CN1C=NC2=C(C1=O)N=CN2C3C(C(C(O3)CO)O)O
5020,CN1C=NC2=C(C1=O)NC=N2
5021,CSCC1C(C(C(O1)N2C=NC3=C2N=CNC3=O)O)O
5022,CC1=C2C(=NC=N1)N(C=N2)C3C(C(C(O3)C(C)O)O)O
5023,C1=NC2=C(N1)C(=NC(=N2)F)N
5024,C1C2=C(NC=N1)N=CN2
5025,C1=NC2=C(N1C3C(C(C(O3)CI)O)O)N=C(N=C2N)F
5026,C1=NC(=O)C2=NNN(C2=N1)C3C(C(C(O3)CO)O)O
5027,C1=NC2=C(N1)C(=NC(=N2)N)N
5028,CN1C=NC2=C1C(=O)NC=N2
5029,C1=CC(=C[N+](=C1)C2C(C(C(O2)CO)O)O)C(=O)[O-]
5030,CC1=NC2=C(N1C3C(C(C(O3)CO)O)O)NC(=NC2=O)N
5031,C1C(C(OC1OP(=O)(O)O)CO)O
5032,C1=NC2=C(N1C3C(C(C(O3)CO)O)O)NC(=O)NC2=S
5033,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)CO)O)F
5034,CSCC1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)O
5035,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)CO)O)N
5036,C(C1C(C(C(O1)N2C3=NC(=NC(=O)C3=NN2)N)O)O)O
5037,C1=C(C(=O)NC(=O)N1)C(F)(F)F
5038,C1=C(N(C(=O)NC1=O)C2C(C(C(O2)CO)O)O)I
5039,C1=C(C(=O)NC(=O)N1)C=CBr
5040,CC1=CN(C(=O)NC1=S)C2CC(C(O2)CO)O
5041,CC1=CC(=O)NC(=O)N1C2C(C(C(O2)CO)O)O
5042,C1=C(C(=O)NC(=O)N1C2C(C(C(O2)CO)O)O)F
5043,CC1C(C(C(O1)OP(=O)(O)O)O)O
5044,C1C(C(OC1N2C=C(C(=O)NC2=O)C=CBr)CO)O
5045,C1C(C(OC1N2C=C(C(=O)NC2=O)Cl)CO)O
5046,C1=CN(C(=O)NC1=S)C2C(C(C(O2)CO)O)O
5047,C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O
5048,C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)F
5049,CC1C(C(C(O1)N2C=C(C(=O)NC2=O)F)O)O
5050,C1=CNC(=O)NC1=S
5051,C1=C(C(=O)NC(=O)N1C2C(C(C(O2)CO)O)O)O
5052,C1=CN=C[N+](=C1)C2C(C(C(O2)CO)O)O
5053,C1C(C(OC1N2C=C(C(=O)NC2=O)I)CO)O
5054,CC1C(C(C(O1)N2C=CC(=O)NC2=O)O)O
5055,C1C(C(OC1N2C=C(C(=O)NC2=O)C(F)(F)F)CO)O
5056,C1=C(C(=O)NC(=O)N1C2C(C(C(O2)CO)O)O)Br
5057,C1=CC2=C(C=C1[N+](=O)[O-])NC=N2
5058,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)O)O)O)C(=O)[O-]
5059,C1=C2C(=CC(=C1Cl)Cl)N=CN2
5060,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)[O-])O)O)C(=O)N
5061,CC1=CC2=C(C=C1C)N=CN2
5062,COC1=CC2=C(C=C1)N=CN2
5063,CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O
5064,C1=CC=C2C(=C1)NC=N2
5065,CC1=CC2=C(C=C1)N=CN2
5066,C1=CC2=C(C=C1O)NC=N2
5067,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)[O-])O)O)C(=O)O
5068,CC1=CC(=C(C=C1C)N)N
5069,C1=C2C(=NC(=N1)N)N(C=N2)C3C(C(C(O3)CO)O)O
5070,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)CI)O)O
5071,C1CC(OC1CO)N2C=NC3=C2N=CN=C3N
5072,C1C(C(OC1N2C=NC3=C2N=C(N=C3N)Cl)CO)O
5073,CC(C1C(C(C(O1)N2C=NC3=C2N=CN=C3N)[Se])O)O
5074,C1C(C(OC1OP(=O)([O-])[O-])CO)O
5075,CC(C)CSCC1C(C(C(O1)N2C=NC3=C2N=CNC3=O)O)O
5076,CCSCC1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)O
5077,CC(C)CC(C1C(C(C(O1)N2C=NC3=C2N=CN=C3N)S)O)O
5078,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)CCl)O)O
5079,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)CO)O)Cl
5080,CSCC1C(C(C(O1)OP(=O)(O)O)O)O
5081,C1C(OC(C1O)N2C=NC3=C2N=CN=C3N)CO
5082,CCC1=CNC(=O)NC1=O
5083,C1C(C(ON1N2C=CC(=O)NC2=O)CO)O
5084,CC1=CC(=O)NC(=O)N1
5085,CCC1=CNC(=O)N(C1=O)C2C(C(C(O2)CO)O)O
5086,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)S
5087,CC1=CN(C(=O)NC1=O)C2CCC(O2)CO
5088,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N
5089,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CCl)O
5090,CC1=CNC(=O)NC1=S
5091,C1CC(OC1)N2C=C(C(=O)NC2=O)F
5092,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CN)O
5093,C1C(C(OC1N2C=C(C(=O)NC2=O)[N+](=O)[O-])CO)O
5094,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CF)O
5095,CC1=NN(C(=O)NC1=O)C2CC(C(O2)CO)O
5096,C1=CN(C(=O)NC1=O)I
5097,C1=C(C(=O)NC(=O)N1C2C(C(C(O2)CO)O)O)[N+](=O)[O-]
5098,CC1=CN(C(=O)NC1=O)C2C=CC(O2)CO
5099,CC1=CN(C(=O)NC1=O)C2CC(C(S2)CO)O
5100,CC1=CN(C(=O)N(C1=O)F)C2CC(C(O2)CO)O
5101,CC1C(CC(O1)N2C=C(C(=O)NC2=O)C)O
5102,C1=NC(=C(N1)C(=O)N)N
5103,C1=NC2=NNN=C2C(=N1)N
5104,C1=NC2=NC(=O)NC(=C2N1)N
5105,C(C1C(C(C(O1)O)O)O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O
5106,C1=NC(=C(N1)C(=O)N)O
5107,CC(=CCNC1=NC=NC2=C1N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O)CO
5108,C1=C(N=C(C(=O)N1)C(=O)N)F
5109,C1=CN=C(C(=O)N1)C(=O)N
5110,C1=NC(=O)C2=C(N1)N(C=N2)C3(C(C(C(O3)COP(=O)(O)O)O)O)C(=O)S
5111,C1=C(N=C(C(=O)N1C2C(C(C(O2)COP(=O)(O)O)O)O)C(=O)N)F
5112,CC(=O)NC1C(CC(OC1C(C(CO)O)O)(C(=O)O)OP(=O)([O-])OCC2C(C(C(O2)N3C=CC(=NC3=O)N)O)O)O.[Na+]
5113,CC(=O)NC1C(CC(OC1C(C(CO)O)O)(C(=O)O)OCC2C(C(C(C(O2)OC(C(CO)O)C(C(C=O)O)O)O)O)O)O
5114,C1C(C(C(OC1(C(=O)O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=NC3=O)N)O)O)C(C(CO)O)O)NC(=O)CO)O
5115,CC(=O)NC1C(CC(OC1C(C(CO)O)O)(C(=O)O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=NC3=O)N)O)O)O
5116,CC(=O)NC1C(CC(OC1C(C(CO)O)O)(C(=O)O)OCC2C(C(C(C(O2)OC3C(OC(C(C3O)NC(=O)C)O)CO)O)O)O)O
5117,CC(=O)NC1C(CC(OC1C(C(CO)O)O)(C(=O)O)OC2C(C(OC(C2O)OC(C(CO)O)C(C(C=O)O)O)CO)O)O
